Fiscal Year,Month Grouping,Month (abbv),Land Border Region,State,Demographic,Citizenship,Title of Authority,Encounter Count
2023,Remaining,MAY,Other,MD,Single Adults,RUSSIA,Title 8,32
2023,Remaining,MAY,Other,MD,Single Adults,UKRAINE,Title 8,58
2023,Remaining,MAY,Other,MI,FMUA,CUBA,Title 8,3
2023,Remaining,MAY,Other,MI,FMUA,UKRAINE,Title 8,42
2023,Remaining,MAY,Other,MI,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2023,Remaining,MAY,Other,MI,Single Adults,CUBA,Title 8,1
2023,Remaining,MAY,Other,MI,Single Adults,GUATEMALA,Title 8,1
2023,Remaining,MAY,Other,MI,Single Adults,HAITI,Title 8,1
2023,Remaining,MAY,Other,MI,Single Adults,MEXICO,Title 8,1
2023,Remaining,MAY,Other,MI,Single Adults,NICARAGUA,Title 8,1
2023,Remaining,MAY,Other,MI,Single Adults,OTHER,Title 8,53
2023,Remaining,MAY,Other,MI,Single Adults,UKRAINE,Title 8,45
2023,Remaining,MAY,Other,MI,Single Adults,VENEZUELA,Title 8,1
2023,Remaining,MAY,Other,MN,FMUA,UKRAINE,Title 8,69
2023,Remaining,MAY,Other,MN,Single Adults,CANADA,Title 8,1
2023,Remaining,MAY,Other,MN,Single Adults,HAITI,Title 8,2
2023,Remaining,MAY,Other,MN,Single Adults,MEXICO,Title 8,1
2023,Remaining,MAY,Other,MN,Single Adults,OTHER,Title 8,12
2023,Remaining,MAY,Other,MN,Single Adults,UKRAINE,Title 8,64
2023,Remaining,MAY,Other,MO,FMUA,UKRAINE,Title 8,13
2023,Remaining,MAY,Other,MO,Single Adults,MEXICO,Title 8,1
2023,Remaining,MAY,Other,MO,Single Adults,OTHER,Title 8,1
2023,Remaining,MAY,Other,MO,Single Adults,UKRAINE,Title 8,1
2023,Remaining,MAY,Other,MP,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,Remaining,MAY,Other,MP,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,34
2023,Remaining,MAY,Other,MP,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,356
2023,Remaining,MAY,Other,MP,Single Adults,OTHER,Title 8,3
2023,Remaining,MAY,Other,MP,Single Adults,PHILIPPINES,Title 8,1
2023,Remaining,MAY,Other,MS,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,20
2023,Remaining,MAY,Other,MS,Single Adults,GUATEMALA,Title 8,1
2023,Remaining,MAY,Other,MS,Single Adults,HONDURAS,Title 8,5
2023,Remaining,MAY,Other,MS,Single Adults,INDIA,Title 8,26
2023,Remaining,MAY,Other,MS,Single Adults,MEXICO,Title 8,10
2023,Remaining,MAY,Other,MS,Single Adults,OTHER,Title 8,8
2023,Remaining,MAY,Other,MS,Single Adults,PHILIPPINES,Title 8,21
2023,Remaining,MAY,Other,MS,Single Adults,RUSSIA,Title 8,1
2023,Remaining,MAY,Other,NC,FMUA,UKRAINE,Title 8,71
2023,Remaining,MAY,Other,NC,FMUA,VENEZUELA,Title 8,3
2023,Remaining,MAY,Other,NC,Single Adults,CUBA,Title 8,8
2023,Remaining,MAY,Other,NC,Single Adults,HAITI,Title 8,8
2023,Remaining,MAY,Other,NC,Single Adults,INDIA,Title 8,4
2023,Remaining,MAY,Other,NC,Single Adults,MEXICO,Title 8,9
2023,Remaining,MAY,Other,NC,Single Adults,OTHER,Title 8,21
2023,Remaining,MAY,Other,NC,Single Adults,PHILIPPINES,Title 8,48
2023,Remaining,MAY,Other,NC,Single Adults,RUSSIA,Title 8,12
2023,Remaining,MAY,Other,NC,Single Adults,TURKEY,Title 8,22
2023,Remaining,MAY,Other,NC,Single Adults,UKRAINE,Title 8,60
2023,Remaining,MAY,Other,NC,Single Adults,VENEZUELA,Title 8,4
2023,Remaining,MAY,Other,NJ,Accompanied Minors,HAITI,Title 8,1
2023,Remaining,MAY,Other,NJ,Accompanied Minors,OTHER,Title 8,1
2023,Remaining,MAY,Other,NJ,Accompanied Minors,UKRAINE,Title 8,1
2023,Remaining,MAY,Other,NJ,FMUA,COLOMBIA,Title 8,2
2023,Remaining,MAY,Other,NJ,FMUA,CUBA,Title 8,29
2023,Remaining,MAY,Other,NJ,FMUA,HAITI,Title 8,25
2023,Remaining,MAY,Other,NJ,FMUA,NICARAGUA,Title 8,4
2023,Remaining,MAY,Other,NJ,FMUA,OTHER,Title 8,3
2023,Remaining,MAY,Other,NJ,FMUA,UKRAINE,Title 8,203
2023,Remaining,MAY,Other,NJ,FMUA,VENEZUELA,Title 8,15
2023,Remaining,MAY,Other,NJ,Single Adults,BRAZIL,Title 8,14
2023,Remaining,MAY,Other,NJ,Single Adults,CANADA,Title 8,5
2023,Remaining,MAY,Other,NJ,Single Adults,COLOMBIA,Title 8,4
2023,Remaining,MAY,Other,NJ,Single Adults,CUBA,Title 8,46
2023,Remaining,MAY,Other,NJ,Single Adults,GUATEMALA,Title 8,5
2023,Remaining,MAY,Other,NJ,Single Adults,HAITI,Title 8,109
2023,Remaining,MAY,Other,NJ,Single Adults,HONDURAS,Title 8,3
2023,Remaining,MAY,Other,NJ,Single Adults,INDIA,Title 8,22
2023,Remaining,MAY,Other,NJ,Single Adults,MEXICO,Title 8,2
2023,Remaining,MAY,Other,NJ,Single Adults,MYANMAR (BURMA),Title 8,2
2023,Remaining,MAY,Other,NJ,Single Adults,NICARAGUA,Title 8,4
2023,Remaining,MAY,Other,NJ,Single Adults,OTHER,Title 8,68
2023,Remaining,MAY,Other,NJ,Single Adults,PERU,Title 8,4
2023,Remaining,MAY,Other,NJ,Single Adults,PHILIPPINES,Title 8,54
2023,Remaining,MAY,Other,NJ,Single Adults,ROMANIA,Title 8,1
2023,Remaining,MAY,Other,NJ,Single Adults,RUSSIA,Title 8,7
2023,Remaining,MAY,Other,NJ,Single Adults,TURKEY,Title 8,4
2023,Remaining,MAY,Other,NJ,Single Adults,UKRAINE,Title 8,280
2023,Remaining,MAY,Other,NJ,Single Adults,VENEZUELA,Title 8,29
2023,Remaining,MAY,Other,NJ,UAC,OTHER,Title 8,1
2023,Remaining,MAY,Other,NM,Single Adults,CUBA,Title 8,1
2023,Remaining,MAY,Other,NV,FMUA,CUBA,Title 8,5
2023,Remaining,MAY,Other,NV,FMUA,NICARAGUA,Title 8,8
2023,Remaining,MAY,Other,NV,FMUA,OTHER,Title 8,1
2023,Remaining,MAY,Other,NV,FMUA,UKRAINE,Title 8,23
2023,Remaining,MAY,Other,NV,Single Adults,CANADA,Title 8,1
2023,Remaining,MAY,Other,NV,Single Adults,COLOMBIA,Title 8,1
2023,Remaining,MAY,Other,NV,Single Adults,CUBA,Title 8,4
2023,Remaining,MAY,Other,NV,Single Adults,INDIA,Title 8,2
2023,Remaining,MAY,Other,NV,Single Adults,MEXICO,Title 8,46
2023,Remaining,MAY,Other,NV,Single Adults,NICARAGUA,Title 8,9
2023,Remaining,MAY,Other,NV,Single Adults,OTHER,Title 8,24
2023,Remaining,MAY,Other,NV,Single Adults,PHILIPPINES,Title 8,4
2023,Remaining,MAY,Other,NV,Single Adults,TURKEY,Title 8,3
2023,Remaining,MAY,Other,NV,Single Adults,UKRAINE,Title 8,12
2023,Remaining,MAY,Other,NV,Single Adults,VENEZUELA,Title 8,4
2023,Remaining,MAY,Other,NY,Accompanied Minors,CUBA,Title 8,1
2023,Remaining,MAY,Other,NY,Accompanied Minors,HAITI,Title 8,15
2023,Remaining,MAY,Other,NY,Accompanied Minors,OTHER,Title 8,2
2023,Remaining,MAY,Other,NY,Accompanied Minors,UKRAINE,Title 8,2
2023,Remaining,MAY,Other,NY,FMUA,BRAZIL,Title 8,1
2023,Remaining,MAY,Other,NY,FMUA,COLOMBIA,Title 8,3
2023,Remaining,MAY,Other,NY,FMUA,CUBA,Title 8,9
2023,Remaining,MAY,Other,NY,FMUA,HAITI,Title 8,265
2023,Remaining,MAY,Other,NY,FMUA,NICARAGUA,Title 8,21
2023,Remaining,MAY,Other,NY,FMUA,OTHER,Title 8,20
2023,Remaining,MAY,Other,NY,FMUA,PERU,Title 8,1
2023,Remaining,MAY,Other,NY,FMUA,RUSSIA,Title 8,4
2023,Remaining,MAY,Other,NY,FMUA,UKRAINE,Title 8,511
2023,Remaining,MAY,Other,NY,FMUA,VENEZUELA,Title 8,58
2023,Remaining,MAY,Other,NY,Single Adults,BRAZIL,Title 8,5
2023,Remaining,MAY,Other,NY,Single Adults,CANADA,Title 8,5
2023,Remaining,MAY,Other,NY,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,3
2023,Remaining,MAY,Other,NY,Single Adults,COLOMBIA,Title 8,13
2023,Remaining,MAY,Other,NY,Single Adults,CUBA,Title 8,12
2023,Remaining,MAY,Other,NY,Single Adults,ECUADOR,Title 8,6
2023,Remaining,MAY,Other,NY,Single Adults,EL SALVADOR,Title 8,6
2023,Remaining,MAY,Other,NY,Single Adults,GUATEMALA,Title 8,3
2023,Remaining,MAY,Other,NY,Single Adults,HAITI,Title 8,1118
2023,Remaining,MAY,Other,NY,Single Adults,INDIA,Title 8,18
2023,Remaining,MAY,Other,NY,Single Adults,MEXICO,Title 8,4
2023,Remaining,MAY,Other,NY,Single Adults,NICARAGUA,Title 8,61
2023,Remaining,MAY,Other,NY,Single Adults,OTHER,Title 8,161
2023,Remaining,MAY,Other,NY,Single Adults,PERU,Title 8,2
2023,Remaining,MAY,Other,NY,Single Adults,PHILIPPINES,Title 8,3
2023,Remaining,MAY,Other,NY,Single Adults,RUSSIA,Title 8,7
2023,Remaining,MAY,Other,NY,Single Adults,TURKEY,Title 8,4
2023,Remaining,MAY,Other,NY,Single Adults,UKRAINE,Title 8,615
2023,Remaining,MAY,Other,NY,Single Adults,VENEZUELA,Title 8,98
2023,Remaining,MAY,Other,NY,UAC,UKRAINE,Title 8,1
2023,Remaining,MAY,Other,OH,Single Adults,CANADA,Title 8,1
2023,Remaining,MAY,Other,OR,FMUA,UKRAINE,Title 8,66
2023,Remaining,MAY,Other,OR,Single Adults,INDIA,Title 8,10
2023,Remaining,MAY,Other,OR,Single Adults,MEXICO,Title 8,37
2023,Remaining,MAY,Other,OR,Single Adults,OTHER,Title 8,5
2023,Remaining,MAY,Other,OR,Single Adults,PHILIPPINES,Title 8,3
2023,Remaining,MAY,Other,OR,Single Adults,UKRAINE,Title 8,72
2023,Remaining,MAY,Other,OR,UAC,OTHER,Title 8,1
2023,Remaining,MAY,Other,PA,FMUA,OTHER,Title 8,4
2023,Remaining,MAY,Other,PA,FMUA,UKRAINE,Title 8,12
2023,Remaining,MAY,Other,PA,Single Adults,CANADA,Title 8,1
2023,Remaining,MAY,Other,PA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,146
2023,Remaining,MAY,Other,PA,Single Adults,CUBA,Title 8,1
2023,Remaining,MAY,Other,PA,Single Adults,HAITI,Title 8,7
2023,Remaining,MAY,Other,PA,Single Adults,INDIA,Title 8,118
2023,Remaining,MAY,Other,PA,Single Adults,MEXICO,Title 8,1
2023,Remaining,MAY,Other,PA,Single Adults,MYANMAR (BURMA),Title 8,30
2023,Remaining,MAY,Other,PA,Single Adults,NICARAGUA,Title 8,1
2023,Remaining,MAY,Other,PA,Single Adults,OTHER,Title 8,50
2023,Remaining,MAY,Other,PA,Single Adults,PHILIPPINES,Title 8,174
2023,Remaining,MAY,Other,PA,Single Adults,ROMANIA,Title 8,5
2023,Remaining,MAY,Other,PA,Single Adults,RUSSIA,Title 8,79
2023,Remaining,MAY,Other,PA,Single Adults,TURKEY,Title 8,5
2023,Remaining,MAY,Other,PA,Single Adults,UKRAINE,Title 8,71
2023,Remaining,MAY,Other,PR,FMUA,OTHER,Title 8,3
2023,Remaining,MAY,Other,PR,FMUA,VENEZUELA,Title 8,5
2023,Remaining,MAY,Other,PR,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2023,Remaining,MAY,Other,PR,Single Adults,COLOMBIA,Title 8,5
2023,Remaining,MAY,Other,PR,Single Adults,ECUADOR,Title 8,3
2023,Remaining,MAY,Other,PR,Single Adults,EL SALVADOR,Title 8,21
2023,Remaining,MAY,Other,PR,Single Adults,HAITI,Title 8,29
2023,Remaining,MAY,Other,PR,Single Adults,HONDURAS,Title 8,39
2023,Remaining,MAY,Other,PR,Single Adults,INDIA,Title 8,51
2023,Remaining,MAY,Other,PR,Single Adults,MEXICO,Title 8,2
2023,Remaining,MAY,Other,PR,Single Adults,MYANMAR (BURMA),Title 8,4
2023,Remaining,MAY,Other,PR,Single Adults,NICARAGUA,Title 8,7
2023,Remaining,MAY,Other,PR,Single Adults,OTHER,Title 8,182
2023,Remaining,MAY,Other,PR,Single Adults,PERU,Title 8,5
2023,Remaining,MAY,Other,PR,Single Adults,PHILIPPINES,Title 8,128
2023,Remaining,MAY,Other,PR,Single Adults,RUSSIA,Title 8,9
2023,Remaining,MAY,Other,PR,Single Adults,TURKEY,Title 8,19
2023,Remaining,MAY,Other,PR,Single Adults,UKRAINE,Title 8,18
2023,Remaining,MAY,Other,PR,Single Adults,VENEZUELA,Title 8,47
2023,Remaining,MAY,Other,PR,UAC,OTHER,Title 8,1
2023,Remaining,MAY,Other,RI,Single Adults,INDIA,Title 8,8
2023,Remaining,MAY,Other,RI,Single Adults,OTHER,Title 8,2
2023,Remaining,MAY,Other,RI,Single Adults,PHILIPPINES,Title 8,14
2023,Remaining,MAY,Other,SC,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,24
2023,Remaining,MAY,Other,SC,Single Adults,HONDURAS,Title 8,1
2023,Remaining,MAY,Other,SC,Single Adults,INDIA,Title 8,57
2023,Remaining,MAY,Other,SC,Single Adults,MYANMAR (BURMA),Title 8,13
2023,Remaining,MAY,Other,SC,Single Adults,OTHER,Title 8,31
2023,Remaining,MAY,Other,SC,Single Adults,PHILIPPINES,Title 8,122
2023,Remaining,MAY,Other,SC,Single Adults,RUSSIA,Title 8,5
2023,Remaining,MAY,Other,SC,Single Adults,UKRAINE,Title 8,26
2023,Remaining,MAY,Other,TX,Accompanied Minors,BRAZIL,Title 8,1
2023,Remaining,MAY,Other,TX,Accompanied Minors,CUBA,Title 8,4
2023,Remaining,MAY,Other,TX,Accompanied Minors,NICARAGUA,Title 8,4
2023,Remaining,MAY,Other,TX,Accompanied Minors,VENEZUELA,Title 8,3
2023,Remaining,MAY,Other,TX,FMUA,COLOMBIA,Title 8,5
2023,Remaining,MAY,Other,TX,FMUA,CUBA,Title 8,156
2023,Remaining,MAY,Other,TX,FMUA,EL SALVADOR,Title 8,5
2023,Remaining,MAY,Other,TX,FMUA,HAITI,Title 8,1
2023,Remaining,MAY,Other,TX,FMUA,HONDURAS,Title 8,3
2023,Remaining,MAY,Other,TX,FMUA,MEXICO,Title 8,13
2023,Remaining,MAY,Other,TX,FMUA,NICARAGUA,Title 8,177
2023,Remaining,MAY,Other,TX,FMUA,OTHER,Title 8,9
2023,Remaining,MAY,Other,TX,FMUA,PERU,Title 8,5
2023,Remaining,MAY,Other,TX,FMUA,TURKEY,Title 8,3
2023,Remaining,MAY,Other,TX,FMUA,UKRAINE,Title 8,93
2023,Remaining,MAY,Other,TX,FMUA,VENEZUELA,Title 8,159
2023,Remaining,MAY,Other,TX,Single Adults,BRAZIL,Title 8,31
2023,Remaining,MAY,Other,TX,Single Adults,CANADA,Title 8,18
2023,Remaining,MAY,Other,TX,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,346
2023,Remaining,MAY,Other,TX,Single Adults,COLOMBIA,Title 8,84
2023,Remaining,MAY,Other,TX,Single Adults,CUBA,Title 8,282
2023,Remaining,MAY,Other,TX,Single Adults,ECUADOR,Title 8,8
2023,Remaining,MAY,Other,TX,Single Adults,EL SALVADOR,Title 8,21
2023,Remaining,MAY,Other,TX,Single Adults,GUATEMALA,Title 8,26
2023,Remaining,MAY,Other,TX,Single Adults,HAITI,Title 8,23
2023,Remaining,MAY,Other,TX,Single Adults,HONDURAS,Title 8,36
2023,Remaining,MAY,Other,TX,Single Adults,INDIA,Title 8,899
2023,Remaining,MAY,Other,TX,Single Adults,MEXICO,Title 8,167
2023,Remaining,MAY,Other,TX,Single Adults,MYANMAR (BURMA),Title 8,87
2023,Remaining,MAY,Other,TX,Single Adults,NICARAGUA,Title 8,375
2023,Remaining,MAY,Other,TX,Single Adults,OTHER,Title 8,771
2023,Remaining,MAY,Other,TX,Single Adults,PERU,Title 8,49
2023,Remaining,MAY,Other,TX,Single Adults,PHILIPPINES,Title 8,1574
2023,Remaining,MAY,Other,TX,Single Adults,ROMANIA,Title 8,9
2023,Remaining,MAY,Other,TX,Single Adults,RUSSIA,Title 8,578
2023,Remaining,MAY,Other,TX,Single Adults,TURKEY,Title 8,69
2023,Remaining,MAY,Other,TX,Single Adults,UKRAINE,Title 8,255
2023,Remaining,MAY,Other,TX,Single Adults,VENEZUELA,Title 8,212
2023,Remaining,MAY,Other,TX,UAC,NICARAGUA,Title 8,1
2023,Remaining,MAY,Other,TX,UAC,OTHER,Title 8,1
2023,Remaining,MAY,Other,UT,FMUA,UKRAINE,Title 8,11
2023,Remaining,MAY,Other,UT,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,Remaining,MAY,Other,UT,Single Adults,CUBA,Title 8,2
2023,Remaining,MAY,Other,UT,Single Adults,HAITI,Title 8,1
2023,Remaining,MAY,Other,UT,Single Adults,INDIA,Title 8,1
2023,Remaining,MAY,Other,UT,Single Adults,MEXICO,Title 8,3
2023,Remaining,MAY,Other,UT,Single Adults,UKRAINE,Title 8,7
2023,Remaining,MAY,Other,VA,Accompanied Minors,NICARAGUA,Title 8,1
2023,Remaining,MAY,Other,VA,FMUA,BRAZIL,Title 8,2
2023,Remaining,MAY,Other,VA,FMUA,ECUADOR,Title 8,1
2023,Remaining,MAY,Other,VA,FMUA,EL SALVADOR,Title 8,8
2023,Remaining,MAY,Other,VA,FMUA,GUATEMALA,Title 8,4
2023,Remaining,MAY,Other,VA,FMUA,NICARAGUA,Title 8,81
2023,Remaining,MAY,Other,VA,FMUA,OTHER,Title 8,2
2023,Remaining,MAY,Other,VA,FMUA,UKRAINE,Title 8,36
2023,Remaining,MAY,Other,VA,FMUA,VENEZUELA,Title 8,24
2023,Remaining,MAY,Other,VA,Single Adults,BRAZIL,Title 8,2
2023,Remaining,MAY,Other,VA,Single Adults,CANADA,Title 8,5
2023,Remaining,MAY,Other,VA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,17
2023,Remaining,MAY,Other,VA,Single Adults,COLOMBIA,Title 8,3
2023,Remaining,MAY,Other,VA,Single Adults,CUBA,Title 8,2
2023,Remaining,MAY,Other,VA,Single Adults,EL SALVADOR,Title 8,8
2023,Remaining,MAY,Other,VA,Single Adults,HAITI,Title 8,3
2023,Remaining,MAY,Other,VA,Single Adults,HONDURAS,Title 8,1
2023,Remaining,MAY,Other,VA,Single Adults,INDIA,Title 8,5
2023,Remaining,MAY,Other,VA,Single Adults,MEXICO,Title 8,2
2023,Remaining,MAY,Other,VA,Single Adults,NICARAGUA,Title 8,125
2023,Remaining,MAY,Other,VA,Single Adults,OTHER,Title 8,50
2023,Remaining,MAY,Other,VA,Single Adults,PHILIPPINES,Title 8,25
2023,Remaining,MAY,Other,VA,Single Adults,RUSSIA,Title 8,18
2023,Remaining,MAY,Other,VA,Single Adults,UKRAINE,Title 8,59
2023,Remaining,MAY,Other,VA,Single Adults,VENEZUELA,Title 8,22
2023,Remaining,MAY,Other,VA,UAC,OTHER,Title 8,1
2023,Remaining,MAY,Other,VI,FMUA,ECUADOR,Title 8,4
2023,Remaining,MAY,Other,VI,FMUA,INDIA,Title 8,13
2023,Remaining,MAY,Other,VI,FMUA,OTHER,Title 8,5
2023,Remaining,MAY,Other,VI,FMUA,VENEZUELA,Title 8,2
2023,Remaining,MAY,Other,VI,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,6
2023,Remaining,MAY,Other,VI,Single Adults,CUBA,Title 8,2
2023,Remaining,MAY,Other,VI,Single Adults,ECUADOR,Title 8,11
2023,Remaining,MAY,Other,VI,Single Adults,EL SALVADOR,Title 8,5
2023,Remaining,MAY,Other,VI,Single Adults,HAITI,Title 8,5
2023,Remaining,MAY,Other,VI,Single Adults,INDIA,Title 8,34
2023,Remaining,MAY,Other,VI,Single Adults,NICARAGUA,Title 8,4
2023,Remaining,MAY,Other,VI,Single Adults,OTHER,Title 8,110
2023,Remaining,MAY,Other,VI,Single Adults,PERU,Title 8,4
2023,Remaining,MAY,Other,VI,Single Adults,PHILIPPINES,Title 8,25
2023,Remaining,MAY,Other,VI,Single Adults,ROMANIA,Title 8,3
2023,Remaining,MAY,Other,VI,Single Adults,RUSSIA,Title 8,14
2023,Remaining,MAY,Other,VI,Single Adults,UKRAINE,Title 8,1
2023,Remaining,MAY,Other,VI,Single Adults,VENEZUELA,Title 8,7
2023,Remaining,MAY,Other,WA,Accompanied Minors,OTHER,Title 8,2
2023,Remaining,MAY,Other,WA,Accompanied Minors,UKRAINE,Title 8,1
2023,Remaining,MAY,Other,WA,FMUA,INDIA,Title 8,3
2023,Remaining,MAY,Other,WA,FMUA,RUSSIA,Title 8,2
2023,Remaining,MAY,Other,WA,FMUA,UKRAINE,Title 8,308
2023,Remaining,MAY,Other,WA,Single Adults,CANADA,Title 8,4
2023,Remaining,MAY,Other,WA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,14
2023,Remaining,MAY,Other,WA,Single Adults,CUBA,Title 8,1
2023,Remaining,MAY,Other,WA,Single Adults,HONDURAS,Title 8,1
2023,Remaining,MAY,Other,WA,Single Adults,INDIA,Title 8,56
2023,Remaining,MAY,Other,WA,Single Adults,MEXICO,Title 8,8
2023,Remaining,MAY,Other,WA,Single Adults,MYANMAR (BURMA),Title 8,2
2023,Remaining,MAY,Other,WA,Single Adults,NICARAGUA,Title 8,1
2023,Remaining,MAY,Other,WA,Single Adults,OTHER,Title 8,73
2023,Remaining,MAY,Other,WA,Single Adults,PERU,Title 8,1
2023,Remaining,MAY,Other,WA,Single Adults,PHILIPPINES,Title 8,108
2023,Remaining,MAY,Other,WA,Single Adults,ROMANIA,Title 8,1
2023,Remaining,MAY,Other,WA,Single Adults,RUSSIA,Title 8,2
2023,Remaining,MAY,Other,WA,Single Adults,TURKEY,Title 8,4
2023,Remaining,MAY,Other,WA,Single Adults,UKRAINE,Title 8,226
2023,Remaining,MAY,Other,WA,Single Adults,VENEZUELA,Title 8,2
2023,Remaining,MAY,Other,WI,Single Adults,OTHER,Title 8,2
2023,Remaining,MAY,Other,WI,Single Adults,RUSSIA,Title 8,1
2023,Remaining,MAY,Southwest Land Border,AZ,Accompanied Minors,EL SALVADOR,Title 8,1
2023,Remaining,MAY,Southwest Land Border,AZ,Accompanied Minors,MEXICO,Title 42,5
2023,Remaining,MAY,Southwest Land Border,AZ,Accompanied Minors,MEXICO,Title 8,28
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,BRAZIL,Title 8,455
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,64
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,COLOMBIA,Title 8,1139
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,CUBA,Title 42,7
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,CUBA,Title 8,56
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,ECUADOR,Title 42,50
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,ECUADOR,Title 8,1208
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,EL SALVADOR,Title 42,9
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,EL SALVADOR,Title 8,83
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,GUATEMALA,Title 42,105
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,GUATEMALA,Title 8,2372
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,HAITI,Title 42,4
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,HAITI,Title 8,92
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,HONDURAS,Title 42,30
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,HONDURAS,Title 8,116
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,INDIA,Title 8,678
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,MEXICO,Title 42,1142
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,MEXICO,Title 8,4889
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,NICARAGUA,Title 8,3
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,OTHER,Title 42,10
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,OTHER,Title 8,922
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,PERU,Title 42,2
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,PERU,Title 8,1607
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,ROMANIA,Title 8,15
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,RUSSIA,Title 8,74
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,TURKEY,Title 8,11
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,VENEZUELA,Title 42,20
2023,Remaining,MAY,Southwest Land Border,AZ,FMUA,VENEZUELA,Title 8,62
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,BRAZIL,Title 42,3
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,BRAZIL,Title 8,1311
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 42,2
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,623
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,COLOMBIA,Title 42,122
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,COLOMBIA,Title 8,1519
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,CUBA,Title 42,4
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,CUBA,Title 8,144
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,ECUADOR,Title 42,49
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,ECUADOR,Title 8,995
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,EL SALVADOR,Title 42,35
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,EL SALVADOR,Title 8,67
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,GUATEMALA,Title 42,669
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,GUATEMALA,Title 8,961
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,HAITI,Title 42,1
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,HAITI,Title 8,145
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,HONDURAS,Title 42,53
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,HONDURAS,Title 8,147
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,INDIA,Title 8,3425
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,MEXICO,Title 42,3960
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,MEXICO,Title 8,5796
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,NICARAGUA,Title 42,7
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,NICARAGUA,Title 8,13
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,OTHER,Title 42,1
2023,Remaining,MAY,Southwest Land Border,AZ,Single Adults,OTHER,Title 8,7489
